3474.995117 	663.000000
3475.034180 	672.000000
3475.073242 	679.000000
3475.112305 	689.000000
3475.151611 	682.000000
3475.190674 	664.000000
3475.229736 	658.000000
3475.268799 	659.000000
3475.307861 	662.000000
3475.346924 	663.000000
3475.386230 	673.000000
3475.425293 	670.000000
3475.464355 	661.000000
3475.503418 	646.000000
3475.542480 	650.000000
3475.581543 	659.000000
3475.620850 	651.000000
3475.659912 	653.000000
3475.698975 	666.000000
3475.738037 	671.000000
3475.777100 	664.000000
3475.816162 	668.000000
3475.855225 	666.000000
3475.894531 	668.000000
3475.933594 	677.000000
3475.972656 	680.000000
3476.011719 	680.000000
3476.050781 	685.000000
3476.089844 	678.000000
3476.129150 	674.000000
3476.168213 	660.000000
3476.207275 	666.000000
3476.246338 	671.000000
3476.285400 	651.000000
3476.324463 	656.000000
3476.363525 	670.000000
3476.402832 	684.000000
3476.441895 	691.000000
3476.480957 	705.000000
3476.520020 	711.000000
3476.559082 	702.000000
3476.598145 	699.000000
3476.637451 	707.000000
3476.676514 	706.000000
3476.715576 	691.000000
3476.754639 	692.000000
3476.793701 	694.000000
3476.832764 	703.000000
3476.872070 	690.000000
3476.911133 	683.000000
3476.950195 	683.000000
3476.989258 	682.000000
3477.028320 	683.000000
3477.067383 	695.000000
3477.106445 	696.000000
3477.145752 	685.000000
3477.184814 	678.000000
3477.223877 	668.000000
3477.262939 	680.000000
3477.302002 	693.000000
3477.341064 	688.000000
3477.380371 	691.000000
3477.419434 	697.000000
3477.458496 	709.000000
3477.497559 	710.000000
3477.536621 	713.000000
3477.575684 	713.000000
3477.614746 	705.000000
3477.654053 	708.000000
3477.693115 	730.000000
3477.732178 	740.000000
3477.771240 	734.000000
3477.810303 	734.000000
3477.849365 	739.000000
3477.888672 	733.000000
3477.927734 	726.000000
3477.966797 	725.000000
3478.005859 	711.000000
3478.044922 	695.000000
3478.083984 	695.000000
3478.123291 	687.000000
3478.162354 	682.000000
3478.201416 	668.000000
3478.240479 	650.000000
3478.279541 	648.000000
3478.318604 	646.000000
3478.357666 	638.000000
3478.396973 	653.000000
3478.436035 	647.000000
3478.475098 	655.000000
3478.514160 	664.000000
3478.553223 	661.000000
3478.592285 	668.000000
3478.631592 	666.000000
3478.670654 	664.000000
3478.709717 	652.000000
3478.748779 	649.000000
3478.787842 	664.000000
3478.826904 	663.000000
3478.865967 	666.000000
3478.905273 	666.000000
3478.944336 	672.000000
3478.983398 	686.000000
3479.022461 	682.000000
3479.061523 	675.000000
3479.100586 	667.000000
3479.139893 	675.000000
3479.178955 	678.000000
3479.218018 	680.000000
3479.257080 	678.000000
3479.296143 	674.000000
3479.335205 	686.000000
3479.374512 	680.000000
3479.413574 	669.000000
3479.452637 	657.000000
3479.491699 	649.000000
3479.530762 	639.000000
3479.569824 	636.000000
3479.608887 	654.000000
3479.648193 	657.000000
3479.687256 	650.000000
3479.726318 	648.000000
3479.765381 	647.000000
3479.804443 	649.000000
3479.843506 	633.000000
3479.882812 	631.000000
3479.921875 	628.000000
3479.960938 	623.000000
3480.000000 	615.000000
3480.039062 	608.000000
3480.078125 	601.000000
3480.117188 	598.000000
3480.156494 	599.000000
3480.195557 	608.000000
3480.234619 	604.000000
3480.273682 	609.000000
3480.312744 	597.000000
3480.351807 	586.000000
3480.391113 	592.000000
3480.430176 	580.000000
3480.469238 	578.000000
3480.508301 	563.000000
3480.547363 	560.000000
3480.586426 	547.000000
3480.625732 	549.000000
3480.664795 	552.000000
3480.703857 	546.000000
3480.742920 	554.000000
3480.781982 	556.000000
3480.821045 	543.000000
3480.860107 	538.000000
3480.899414 	539.000000
3480.938477 	537.000000
3480.977539 	545.000000
3481.016602 	546.000000
3481.055664 	530.000000
3481.094727 	534.000000
3481.134033 	547.000000
3481.173096 	554.000000
3481.212158 	550.000000
3481.251221 	547.000000
3481.290283 	542.000000
3481.329346 	544.000000
3481.368408 	556.000000
3481.407715 	567.000000
3481.446777 	564.000000
3481.485840 	535.000000
3481.524902 	525.000000
3481.563965 	512.000000
3481.603027 	522.000000
3481.642334 	524.000000
3481.681396 	519.000000
3481.720459 	518.000000
3481.759521 	529.000000
3481.798584 	536.000000
3481.837646 	554.000000
3481.876953 	551.000000
3481.916016 	546.000000
3481.955078 	540.000000
3481.994141 	543.000000
3482.033203 	538.000000
3482.072266 	537.000000
3482.111328 	545.000000
3482.150635 	539.000000
3482.189697 	534.000000
3482.228760 	527.000000
3482.267822 	525.000000
3482.306885 	533.000000
3482.345947 	531.000000
3482.385254 	523.000000
3482.424316 	518.000000
3482.463379 	523.000000
3482.502441 	520.000000
3482.541504 	522.000000
3482.580566 	518.000000
3482.619629 	521.000000
3482.658936 	522.000000
3482.697998 	518.000000
3482.737061 	529.000000
3482.776123 	534.000000
3482.815186 	529.000000
3482.854248 	532.000000
3482.893555 	532.000000
3482.932617 	514.000000
3482.971680 	515.000000
3483.010742 	527.000000
3483.049805 	545.000000
3483.088867 	540.000000
3483.128174 	531.000000
3483.167236 	534.000000
3483.206299 	536.000000
3483.245361 	531.000000
3483.284424 	539.000000
3483.323486 	547.000000
3483.362549 	563.000000
3483.401855 	564.000000
3483.440918 	560.000000
3483.479980 	557.000000
3483.519043 	560.000000
3483.558105 	557.000000
3483.597168 	553.000000
3483.636475 	554.000000
3483.675537 	570.000000
3483.714600 	579.000000
3483.753662 	592.000000
3483.792725 	586.000000
3483.831787 	558.000000
3483.871094 	557.000000
3483.910156 	571.000000
3483.949219 	569.000000
3483.988281 	566.000000
3484.027344 	556.000000
3484.066406 	558.000000
3484.105469 	570.000000
3484.144775 	565.000000
3484.183838 	571.000000
3484.222900 	572.000000
3484.261963 	573.000000
3484.301025 	570.000000
3484.340088 	575.000000
3484.379395 	578.000000
3484.418457 	590.000000
3484.457520 	602.000000
3484.496582 	603.000000
3484.535645 	607.000000
3484.574707 	619.000000
3484.613770 	618.000000
3484.653076 	609.000000
3484.692139 	610.000000
3484.731201 	635.000000
3484.770264 	641.000000
3484.809326 	651.000000
3484.848389 	650.000000
3484.887695 	645.000000
3484.926758 	649.000000
3484.965820 	665.000000
3485.004883 	669.000000
3485.043945 	669.000000
3485.083008 	681.000000
3485.122314 	677.000000
3485.161377 	674.000000
3485.200439 	690.000000
3485.239502 	679.000000
3485.278564 	675.000000
3485.317627 	669.000000
3485.356689 	649.000000
3485.395996 	643.000000
3485.435059 	636.000000
3485.474121 	617.000000
3485.513184 	623.000000
3485.552246 	639.000000
3485.591309 	642.000000
3485.630615 	634.000000
3485.669678 	642.000000
3485.708740 	642.000000
3485.747803 	651.000000
3485.786865 	669.000000
3485.825928 	669.000000
3485.864990 	670.000000
3485.904297 	687.000000
3485.943359 	708.000000
3485.982422 	713.000000
3486.021484 	708.000000
3486.060547 	713.000000
3486.099609 	709.000000
3486.138916 	710.000000
3486.177979 	716.000000
3486.217041 	726.000000
3486.256104 	746.000000
3486.295166 	770.000000
3486.334229 	779.000000
3486.373535 	778.000000
3486.412598 	781.000000
3486.451660 	787.000000
3486.490723 	795.000000
3486.529785 	780.000000
3486.568848 	769.000000
3486.607910 	768.000000
3486.647217 	779.000000
3486.686279 	801.000000
3486.725342 	814.000000
3486.764404 	824.000000
3486.803467 	826.000000
3486.842529 	833.000000
3486.881836 	846.000000
3486.920898 	843.000000
3486.959961 	858.000000
3486.999023 	862.000000
3487.038086 	880.000000
3487.077148 	898.000000
3487.116211 	904.000000
3487.155518 	901.000000
3487.194580 	900.000000
3487.233643 	911.000000
3487.272705 	921.000000
3487.311768 	930.000000
3487.350830 	929.000000
3487.390137 	925.000000
3487.429199 	937.000000
3487.468262 	948.000000
3487.507324 	955.000000
3487.546387 	957.000000
3487.585449 	961.000000
3487.624756 	970.000000
3487.663818 	975.000000
3487.702881 	975.000000
3487.741943 	987.000000
3487.781006 	1000.000000
3487.820068 	1003.000000
3487.859131 	1023.000000
3487.898438 	1054.000000
3487.937500 	1062.000000
3487.976562 	1066.000000
3488.015625 	1070.000000
3488.054688 	1073.000000
3488.093750 	1077.000000
3488.133057 	1079.000000
3488.172119 	1091.000000
3488.211182 	1107.000000
3488.250244 	1117.000000
3488.289307 	1125.000000
3488.328369 	1135.000000
3488.367432 	1139.000000
3488.406738 	1138.000000
3488.445801 	1137.000000
3488.484863 	1139.000000
3488.523926 	1157.000000
3488.562988 	1173.000000
3488.602051 	1189.000000
3488.641357 	1195.000000
3488.680420 	1195.000000
3488.719482 	1194.000000
3488.758545 	1208.000000
3488.797607 	1246.000000
3488.836670 	1258.000000
3488.875977 	1278.000000
3488.915039 	1294.000000
3488.954102 	1301.000000
3488.993164 	1309.000000
3489.032227 	1309.000000
3489.071289 	1313.000000
3489.110352 	1303.000000
3489.149658 	1302.000000
3489.188721 	1303.000000
3489.227783 	1315.000000
3489.266846 	1297.000000
3489.305908 	1304.000000
3489.344971 	1304.000000
3489.384277 	1307.000000
3489.423340 	1309.000000
3489.462402 	1318.000000
3489.501465 	1312.000000
3489.540527 	1295.000000
3489.579590 	1288.000000
3489.618652 	1296.000000
3489.657959 	1297.000000
3489.697021 	1295.000000
3489.736084 	1288.000000
3489.775146 	1274.000000
3489.814209 	1291.000000
3489.853271 	1290.000000
3489.892578 	1287.000000
3489.931641 	1282.000000
3489.970703 	1277.000000
3490.009766 	1274.000000
3490.048828 	1254.000000
3490.087891 	1258.000000
3490.127197 	1255.000000
3490.166260 	1246.000000
3490.205322 	1240.000000
3490.244385 	1234.000000
3490.283447 	1229.000000
3490.322510 	1221.000000
3490.361572 	1201.000000
3490.400879 	1196.000000
3490.439941 	1194.000000
3490.479004 	1183.000000
3490.518066 	1162.000000
3490.557129 	1153.000000
3490.596191 	1140.000000
3490.635498 	1124.000000
3490.674561 	1133.000000
3490.713623 	1128.000000
3490.752686 	1116.000000
3490.791748 	1099.000000
3490.830811 	1096.000000
3490.869873 	1099.000000
3490.909180 	1093.000000
3490.948242 	1090.000000
3490.987305 	1073.000000
3491.026367 	1063.000000
3491.065430 	1069.000000
3491.104492 	1064.000000
3491.143799 	1041.000000
3491.182861 	1031.000000
3491.221924 	1006.000000
3491.260986 	995.000000
3491.300049 	997.000000
3491.339111 	996.000000
3491.378418 	1004.000000
3491.417480 	1012.000000
3491.456543 	1017.000000
3491.495605 	1011.000000
3491.534668 	999.000000
3491.573730 	993.000000
3491.612793 	987.000000
3491.652100 	988.000000
3491.691162 	979.000000
3491.730225 	987.000000
3491.769287 	984.000000
3491.808350 	982.000000
3491.847412 	984.000000
3491.886719 	994.000000
